product_id,total_sales,total_quantity
FUR-BO-10004529,3999.114,26
OFF-ST-10000430,3996.0,37
FUR-TA-10001386,3994.5825,7
TEC-PH-10001573,3993.1875,9
TEC-MA-10002927,3991.98,2
OFF-ST-10003964,3989.952,26
FUR-CH-10001708,3989.734,32
FUR-TA-10002497,3988.299,10
FUR-BO-10003697,3985.2,21
FUR-CH-10000051,3978.3239999999996,10
FUR-CH-10004011,3978.0,16
TEC-CO-10004034,3973.2045,16
FUR-CH-10000025,3972.69,33
TEC-CO-10002271,3972.3534,23
TEC-PH-10001578,3968.5099999999998,12
TEC-CO-10003759,3963.9555,13
FUR-TA-10001768,3963.901,22
TEC-CO-10003236,3959.9339999999997,7
TEC-OKI-10002750,3959.172,14
TEC-AC-10001100,3957.12,21
FUR-TA-10001205,3955.9416,12
FUR-CH-10000665,3955.676,32
TEC-PH-10001321,3954.0933,30
TEC-PH-10001354,3951.7605,37
TEC-HEW-10003695,3950.232,11
OFF-ST-10000362,3948.4559999999997,32
FUR-BO-10002740,3947.616,18
OFF-AP-10000423,3946.9080000000004,8
OFF-ST-10003816,3946.656,26
OFF-AR-10004825,3946.128,77
FUR-TA-10002519,3944.8680000000004,10
OFF-FEL-10001541,3942.2400000000002,22
TEC-CO-10000070,3941.8665,17
TEC-AC-10004414,3931.7826,18
OFF-ST-10001755,3927.3255,26
FUR-CH-10001684,3924.8579999999997,31
FUR-TA-10002786,3919.3109999999997,13
TEC-MA-10000429,3901.3248,24
OFF-AR-10000110,3900.1440000000002,97
OFF-ST-10001638,3892.9212,32
FUR-BO-10000208,3890.565,33
FUR-BO-10004947,3878.514,30
FUR-CHR-10002165,3877.68,8
FUR-TA-10000671,3870.208,8
FUR-CH-10000953,3861.796,40
FUR-FU-10000576,3861.056,23
TEC-MA-10002134,3855.312,13
OFF-AP-10003057,3855.18,14
FUR-CH-10002477,3854.466,9
FUR-BO-10003779,3851.934,11
FUR-BO-10001393,3844.5921,25
FUR-BO-10002318,3843.504,10
OFF-ST-10004754,3843.072,33
FUR-CH-10004009,3840.48,29
TEC-PH-10002549,3839.62,22
TEC-AC-10002738,3838.23,37
TEC-PH-10003613,3835.557,31
FUR-BO-10003034,3828.64,40
TEC-APP-10004657,3817.7999999999997,6
FUR-CH-10000479,3816.558,9
TEC-PH-10000036,3816.3599999999997,6
TEC-PH-10002834,3815.788,23
FUR-CH-10003965,3807.573,35
OFF-FEL-10001776,3804.3179999999998,30
TEC-CO-10003019,3800.88,12
FUR-BO-10000699,3798.6372,24
TEC-BRO-10000463,3797.7120000000004,15
OFF-ST-10002175,3794.688,21
TEC-CO-10003964,3791.48184,18
TEC-CO-10001589,3790.7034,15
FUR-BO-10003945,3789.6534,26
FUR-BO-10003881,3784.3199999999997,20
FUR-IKE-10002894,3779.2560000000003,13
OFF-AP-10004295,3775.908,8
FUR-TA-10004619,3775.647,29
TEC-AC-10001990,3772.036,45
FUR-CH-10001130,3768.98,35
FUR-BO-10003438,3768.424,52
FUR-CH-10002224,3768.1932,31
FUR-SAF-10003469,3768.0899999999997,14
TEC-AC-10004334,3766.428,26
TEC-CO-10002063,3755.61372,19
OFF-ST-10000085,3750.9120000000003,30
TEC-CO-10000953,3746.184,11
TEC-AC-10002637,3743.7920000000004,22
TEC-CO-10002316,3742.2891,31
FUR-TA-10001307,3739.115,14
FUR-TA-10003354,3728.0069999999996,9
TEC-CO-10000082,3724.1099999999997,21
OFF-AP-10004958,3721.2560000000003,11
FUR-CH-10000527,3720.0,8
TEC-SHA-10001231,3716.5440000000003,11
OFF-AP-10002675,3716.325,9
TEC-PH-10002104,3712.7391000000002,28
OFF-AP-10003184,3710.85,7
TEC-CO-10002157,3709.2435,13
OFF-AP-10001503,3707.7075,14
OFF-ST-10003641,3704.424,73
TEC-CO-10001472,3697.9488,18
FUR-SAF-10000265,3697.875,13
TEC-CO-10002057,3694.68,17
FUR-TA-10000022,3694.68,4
TEC-CO-10003982,3687.714,33
TEC-PH-10003645,3684.708,26
FUR-TA-10003179,3682.893,13
FUR-CH-10003298,3680.538,35
TEC-CO-10001894,3674.79,18
OFF-ST-10003995,3671.304,36
FUR-TA-10002172,3667.0095,12
TEC-CO-10000791,3666.0,35
OFF-AP-10004168,3663.8169,7
FUR-OFF-10004214,3663.504,9
OFF-ST-10003102,3661.545,21
TEC-PH-10002415,3657.38,15
TEC-CO-10001839,3654.8865,20
OFF-AR-10004492,3651.6,69
FUR-SAF-10002180,3645.297,10
FUR-BO-10003206,3644.298,20
OFF-AP-10002998,3643.6440000000002,33
FUR-TA-10002972,3633.1697999999997,16
OFF-SME-10004553,3631.086,23
FUR-BO-10003159,3630.9778,43
FUR-BO-10004218,3626.0056,34
OFF-AP-10004627,3620.6,10
TEC-AC-10000244,3614.16,24
TEC-PH-10004447,3613.7400000000002,31
FUR-BO-10002812,3612.645,23
FUR-TA-10003790,3609.996,14
TEC-CO-10001893,3607.8203999999996,18
FUR-TA-10001771,3603.288,19
FUR-BO-10001596,3600.544,21
TEC-HP -10003618,3594.96,12
TEC-CO-10003784,3592.08144,18
FUR-BO-10001708,3590.55,28
TEC-PH-10002296,3589.02,38
TEC-OKI-10003124,3580.7400000000002,12
FUR-BO-10001892,3578.616,11
FUR-TA-10000226,3577.947,5
FUR-FU-10000368,3576.138,34
OFF-ST-10000704,3573.018,27
TEC-CO-10002796,3572.94,15
TEC-PH-10002564,3570.949,49
FUR-TA-10002153,3570.879,10
TEC-CO-10002587,3567.576,26
TEC-CO-10003917,3562.7445000000002,23
FUR-BO-10003873,3556.944,15
TEC-PH-10001921,3555.825,31
TEC-PH-10003556,3551.904,30
FUR-SAU-10004053,3547.7999999999997,18
OFF-BI-10000341,3546.93,75
TEC-MA-10001627,3546.45,14
FUR-TA-10003392,3540.348,14
OFF-ST-10003805,3537.24,19
TEC-MA-10004534,3535.488,17
FUR-BO-10001580,3534.525,31
FUR-CH-10004863,3531.9834,27
FUR-CH-10000155,3528.79,14
FUR-TA-10004820,3525.12,11
FUR-BO-10002580,3516.0,14
OFF-AP-10000828,3511.012,24
FUR-TA-10000665,3506.1468,10
FUR-BO-10004129,3498.72,10
TEC-CO-10001567,3496.7655,15
TEC-STA-10003330,3495.816,15
FUR-OFF-10001132,3493.3140000000003,31
FUR-CH-10002980,3491.364,10
TEC-PH-10004221,3490.1711999999998,30
OFF-AP-10001169,3485.1600000000003,13
FUR-TA-10002645,3481.515,20
FUR-TA-10002912,3481.51,9
FUR-BO-10001216,3480.444,24
TEC-MA-10000697,3479.2799999999997,24
FUR-BO-10000891,3470.04,18
TEC-CO-10002269,3465.6420000000003,25
OFF-AR-10002805,3465.1800000000003,74
TEC-MA-10002910,3463.488,16
TEC-AC-10001995,3462.9447,16
FUR-TA-10002530,3457.442,30
OFF-ST-10000990,3457.352,33
TEC-CO-10000917,3456.32744,22
TEC-CO-10002427,3452.20904,23
OFF-AP-10000304,3450.474,11
FUR-BO-10001165,3448.296,14
FUR-BO-10003404,3447.84,8
FUR-CH-10001465,3446.469,23
FUR-BUS-10004820,3446.16,9
FUR-BO-10002781,3444.066,23
OFF-ST-10002510,3441.192,29
TEC-AC-10003518,3440.667,14
FUR-IKE-10003015,3439.554,10
OFF-BRE-10003295,3439.494,17
FUR-SAF-10000213,3437.226,9
FUR-CH-10004054,3436.904,50
OFF-SME-10003530,3436.326,18
FUR-BO-10004441,3434.98,17
TEC-PH-10003891,3432.0195,21
TEC-AC-10001566,3431.82,14
FUR-CH-10001588,3430.112,14
OFF-AP-10003259,3428.127,9
FUR-TA-10000687,3427.1496,7
TEC-PH-10001432,3423.2309999999998,34
FUR-BO-10003272,3420.7704,21
TEC-PH-10000505,3418.971,10
FUR-CH-10003109,3416.752,42
TEC-PH-10003505,3415.04,46
TEC-PH-10003995,3411.6735,23
TEC-CO-10003087,3407.94,9
TEC-CO-10001919,3406.29376,16
OFF-AP-10002552,3405.024,7
TEC-MA-10003673,3404.5,5
FUR-TA-10001705,3401.6000000000004,19
OFF-ST-10000025,3397.308,37
OFF-TEN-10003148,3389.388,19
TEC-MA-10001335,3389.346,16
TEC-PH-10003488,3387.432,25
TEC-HP -10003894,3385.9739999999997,10
FUR-BO-10003028,3384.0,24
TEC-AC-10003814,3383.25,13
TEC-AC-10002914,3381.2415,16
OFF-AP-10004063,3377.984,11
FUR-BO-10000668,3377.0814,10
TEC-PH-10004105,3376.62,26
TEC-MA-10000433,3372.9300000000003,11
FUR-BO-10001753,3371.2425,34
FUR-CH-10001802,3367.2400000000002,36
TEC-OKI-10001385,3361.5,12
FUR-BO-10004504,3361.44,37
FUR-BAR-10000946,3360.21,7
TEC-CO-10002657,3360.1216,20
TEC-CO-10001192,3358.503,29
FUR-TA-10000688,3354.89,18
TEC-AC-10004849,3352.0499999999997,13
FUR-TA-10003926,3349.6220000000003,13
OFF-AR-10001777,3346.2,73
FUR-BO-10003029,3345.2469,9
TEC-PH-10004614,3341.9025,49
FUR-TA-10002256,3335.328,9
TEC-AC-10003506,3329.82,13
FUR-TA-10000207,3326.8469999999998,13
OFF-LA-10003930,3322.878,36
TEC-STA-10003386,3320.79,11
OFF-AP-10000108,3320.064,8
FUR-BO-10004015,3317.7235,34
FUR-FU-10001468,3317.0119999999997,25
OFF-TEN-10002835,3315.006,20
OFF-ST-10000007,3311.2674,29
FUR-BO-10002736,3310.791,25
FUR-BO-10000786,3304.191,23
TEC-CO-10004089,3302.964,14
TEC-CO-10000534,3299.82912,24
OFF-PA-10000994,3289.842,59
FUR-TA-10001494,3287.34,10
FUR-CH-10004600,3286.08,53
FUR-CH-10003836,3285.9906,29
TEC-MA-10000473,3285.5190000000002,40
TEC-PH-10004601,3284.7780000000002,22
FUR-TA-10003596,3279.5069999999996,11
TEC-AC-10004975,3277.53,54
TEC-CO-10004367,3272.0428,13
TEC-PH-10004263,3271.9365,25
FUR-BO-10004547,3271.002,28
FUR-CH-10004676,3268.128,27
FUR-TA-10004534,3253.2200000000003,20
FUR-BO-10003905,3252.6,30
TEC-CO-10003048,3249.45224,14
TEC-PH-10003580,3249.152,27
TEC-SAM-10000779,3248.9519999999998,29
FUR-HON-10001558,3240.522,22
TEC-HP -10001574,3239.352,12
FUR-TA-10003268,3236.976,10
TEC-MA-10000875,3236.4660000000003,17
OFF-BI-10004318,3234.913,23
FUR-CH-10004331,3233.7927,28
OFF-ST-10002561,3226.0319999999997,37
TEC-CO-10000771,3223.15392,16
OFF-BI-10004584,3222.996,22
TEC-CO-10003589,3220.4849999999997,12
TEC-PH-10004327,3219.9,5
TEC-LOG-10004405,3215.16,13
OFF-BI-10001621,3215.142,71
FUR-BO-10004407,3214.88,33
TEC-MA-10001972,3210.8,12
TEC-AC-10002335,3210.2766,46
FUR-CH-10003861,3204.3096,29
OFF-ST-10003150,3197.3631,19
TEC-OKI-10004735,3195.66,27
FUR-TA-10004308,3193.416,14
FUR-TA-10002827,3192.6580000000004,14
TEC-CO-10000395,3192.37504,16
FUR-CH-10001237,3192.156,22
TEC-CO-10000388,3190.6240799999996,18
FUR-TA-10000486,3183.936,15
TEC-PH-10001725,3183.12,24
TEC-CO-10001678,3181.8,10
TEC-PH-10002936,3180.3,5
TEC-PAN-10002365,3178.8,12
OFF-ST-10001097,3178.13,20
OFF-ST-10002271,3176.2799999999997,64
TEC-PH-10003439,3172.62,21
TEC-CO-10000854,3171.96,22
OFF-ROG-10001340,3171.84,27
FUR-TA-10003222,3168.7809,9
TEC-PH-10002310,3168.606,22
TEC-PH-10001708,3168.018,19
FUR-CH-10001871,3167.4282000000003,37
OFF-AP-10004913,3164.22,9
TEC-CO-10002232,3159.585,30
TEC-PH-10002103,3158.064,37
TEC-MA-10003351,3153.744,19
TEC-MA-10002392,3153.06,18
FUR-CH-10004218,3150.576,35
TEC-NOK-10000784,3150.0,29
OFF-SME-10003752,3146.5350000000003,28
FUR-CH-10002132,3144.928,41
TEC-CO-10002113,3144.63324,33
FUR-TA-10003715,3140.55,18
OFF-ST-10000585,3138.8,20
OFF-AP-10003800,3136.7122,13
FUR-CH-10004913,3136.6566000000003,24
TEC-AC-10002719,3130.9515,15
FUR-OFF-10001224,3130.92,18
TEC-AC-10000639,3130.875,13
FUR-TA-10001306,3129.984,11
TEC-CO-10002768,3128.1312,16
TEC-CO-10000778,3127.0356,19
FUR-CH-10003097,3126.5541,29
TEC-CO-10003002,3126.09528,33
FUR-TA-10003078,3124.4895,11
TEC-SAM-10004940,3123.456,5
TEC-STA-10004181,3121.8720000000003,11
OFF-AP-10002941,3120.48,9
OFF-BRE-10002706,3118.44,18
FUR-DAN-10003065,3116.64,10
TEC-PH-10004402,3116.6256,43
FUR-FU-10004095,3115.2,29
TEC-CO-10003523,3110.3325,9
FUR-CH-10002830,3100.02,24
FUR-TA-10003583,3099.816,8
TEC-PH-10003691,3099.354,27
TEC-AC-10004938,3096.5013,52
FUR-TA-10004680,3094.74,9
TEC-CO-10000051,3090.92576,13
TEC-CO-10001595,3088.10248,18
TEC-CO-10000560,3087.4176,23
TEC-CO-10003113,3085.056,10
FUR-CH-10003107,3084.536,31
TEC-PH-10003560,3082.0,25
FUR-BO-10003554,3080.958,23
OFF-ELD-10002199,3080.88,24
FUR-BO-10003706,3080.4543,23
FUR-FU-10002937,3079.936,55
TEC-AC-10000007,3078.72,12
FUR-CH-10000969,3077.913,8
OFF-ST-10002371,3077.44,35
FUR-BAR-10003532,3075.81,9
OFF-ROG-10003993,3073.371,29
TEC-CO-10000764,3071.808,14
FUR-CH-10001634,3071.232,40
FUR-CH-10001492,3069.6,12
TEC-CO-10002697,3065.0913,10
FUR-SAF-10003819,3063.42,18
FUR-BO-10000670,3062.556,30
FUR-CH-10001832,3062.319,29
TEC-PH-10003072,3059.7960000000003,25
FUR-TA-10001496,3058.176,12
TEC-CO-10002150,3055.68,17
TEC-PH-10001284,3054.24,8
OFF-AP-10002371,3052.488,32
TEC-CO-10002380,3051.594,17
FUR-BO-10000071,3046.23,22
FUR-BO-10003199,3044.8,14
TEC-PH-10001336,3044.164,27
TEC-CO-10001407,3041.4888,22
TEC-MA-10000010,3040.0,8
OFF-AP-10002684,3039.5,31
OFF-ST-10000991,3035.208,27
OFF-ST-10000736,3028.652,39
TEC-MA-10001261,3026.592,12
OFF-ST-10004646,3013.196,23
FUR-BO-10001946,3012.672,31
FUR-BO-10003320,3008.28,12
FUR-CHR-10002278,3003.456,12
TEC-MA-10004428,2998.7256,19
OFF-BI-10002894,2995.23,64
OFF-ST-10002538,2994.1600000000003,34
OFF-AP-10001406,2991.84,8
FUR-SAF-10004530,2990.4480000000003,17
OFF-TEN-10003089,2983.68,23
OFF-SU-10000157,2982.75,26
FUR-FU-10004516,2982.0840000000003,28
TEC-CO-10004398,2980.70024,18
FUR-TA-10001086,2979.004,26
FUR-BO-10001324,2978.136,16
TEC-PH-10004509,2972.9127,20
TEC-AC-10004070,2972.52,12
FUR-BO-10001337,2970.059,28
FUR-SAF-10004252,2969.0879999999997,10
OFF-ST-10003929,2966.98,23
FUR-CH-10003514,2966.888,35
FUR-HON-10000224,2966.58,6
TEC-PH-10001937,2965.7295,20
FUR-TA-10001549,2960.7929999999997,15
FUR-CH-10004853,2959.208,23
FUR-CH-10004910,2958.984,7
OFF-BI-10004519,2954.444,27
OFF-ST-10004226,2952.165,23
TEC-AC-10000861,2948.256,13
FUR-HON-10004987,2947.0319999999997,10
FUR-BO-10000780,2946.3668,22
OFF-AP-10002534,2946.2,18
OFF-HOO-10000335,2945.088,11
FUR-BO-10002084,2943.128,17
TEC-MA-10003553,2937.9987,13
FUR-BO-10001541,2936.5236,28
FUR-BO-10003106,2935.2,34
TEC-PH-10003960,2934.54,28
OFF-AP-10004869,2929.446,36
FUR-BO-10004452,2925.812,12
TEC-PH-10002320,2925.2097,24
FUR-CH-10003982,2921.7599999999998,33
FUR-BO-10001598,2919.1686,24
OFF-ELD-10000845,2915.304,19
TEC-PH-10004048,2915.12,28
TEC-PH-10002715,2914.56,16
FUR-CH-10000863,2913.9139999999998,25
OFF-ST-10001567,2910.2238,29
TEC-PH-10002922,2906.628,21
TEC-CO-10001221,2904.2650000000003,25
FUR-BO-10004357,2904.161,17
OFF-SME-10004702,2901.84,27
FUR-BO-10001155,2900.6955000000003,24
TEC-KON-10004774,2900.2050000000004,10
TEC-CAN-10003392,2899.3799999999997,11
OFF-AP-10000864,2897.448,6
TEC-PH-10003932,2894.3199999999997,28
TEC-CO-10004961,2893.2,8
TEC-CO-10001157,2892.3435,27
FUR-TA-10001531,2891.4633,18
TEC-PH-10004328,2890.008,28
TEC-PH-10001614,2889.8436,19
FUR-BO-10002679,2885.64,36
OFF-AP-10002518,2883.276,21
OFF-AR-10003651,2880.13,163
FUR-CH-10004339,2879.8559999999998,38
TEC-AC-10002001,2879.82,21
TEC-AC-10000398,2878.5057,31
FUR-CH-10002555,2872.4,40
FUR-CH-10004447,2870.3148,23
FUR-BO-10002819,2865.9204,25
TEC-PH-10001760,2865.6,18
OFF-ST-10001818,2860.3199999999997,70
FUR-CH-10003706,2857.0080000000003,69
TEC-SAM-10003493,2856.612,23
TEC-CO-10003561,2851.2,16
FUR-BO-10004430,2851.1910000000003,18
OFF-KIT-10003611,2850.75,5
TEC-CO-10002759,2848.2587599999997,21
FUR-TA-10003008,2847.78,20
TEC-CO-10002663,2847.36,8
FUR-TA-10002523,2842.83,9
OFF-AR-10003629,2841.0,51
OFF-BI-10004195,2839.0499999999997,92
TEC-MA-10003223,2836.701,11
OFF-SU-10000646,2836.366,14
TEC-MA-10004535,2835.5625,12
FUR-CH-10002468,2835.243,23
TEC-CO-10004605,2833.7028,12
TEC-SHA-10000501,2832.96,8
OFF-AP-10003538,2832.6,15
FUR-TA-10004054,2830.014,7
FUR-TA-10002527,2826.7476,9
TEC-MA-10001142,2821.17,23
FUR-BO-10000411,2820.0480000000002,24
FUR-TA-10004801,2818.42,5
TEC-ENE-10004627,2817.54,11
TEC-CO-10002658,2813.0256,21
FUR-BO-10003007,2806.92,24
FUR-BO-10001779,2806.16,28
OFF-BRE-10004436,2804.8500000000004,5
OFF-HAM-10000312,2800.728,8
TEC-AC-10001908,2799.72,32
FUR-TA-10001285,2797.248,6
TEC-PH-10001264,2795.328,32
OFF-AP-10001527,2791.206,11
FUR-TA-10003591,2788.6949999999997,7
FUR-CHR-10001018,2788.02,6
TEC-OKI-10003050,2787.84,16
FUR-TA-10002411,2785.9139999999998,9
FUR-BO-10001147,2784.6063,19
OFF-AR-10000319,2783.598,59
TEC-MA-10001494,2781.339,11
OFF-AP-10000639,2775.732,15
FUR-TA-10002088,2773.7019999999998,19
FUR-IKE-10000649,2772.024,18
FUR-TA-10000478,2771.52,10
FUR-RUB-10003724,2770.7400000000002,30
FUR-BO-10004162,2769.932,28
TEC-MA-10002780,2768.2781999999997,11
TEC-CO-10000786,2766.5294999999996,10
FUR-TA-10001039,2764.257,47
FUR-CH-10001726,2760.06,36
TEC-MOT-10003366,2759.628,17
FUR-FU-10004306,2759.06,17
TEC-PH-10002076,2757.168,17
TEC-AC-10004666,2755.4,10
OFF-ST-10002539,2754.612,55
OFF-ST-10000710,2749.866,63
OFF-ST-10000546,2747.5344,19
TEC-PH-10000441,2746.582,25
OFF-ST-10002622,2745.1440000000002,29
TEC-PH-10002555,2744.87,13
FUR-BO-10001972,2740.197,37
TEC-AC-10003327,2740.1400000000003,39
OFF-ST-10004532,2736.864,34
TEC-HP -10004149,2733.357,12
TEC-SHA-10000971,2733.2279999999996,12
FUR-NOV-10000847,2733.12,6
FUR-CH-10004050,2733.12,6
TEC-CO-10000129,2731.8887999999997,15
OFF-ST-10001128,2730.108,26
OFF-AP-10000663,2728.656,10
OFF-AR-10002681,2723.8098,57
TEC-PH-10004241,2722.5925,19
FUR-CH-10001647,2722.104,31
FUR-BO-10003913,2720.973,20
FUR-TA-10000323,2720.88,12
TEC-CO-10000178,2720.844,23
FUR-CH-10001784,2720.838,55
TEC-PH-10003325,2717.442,24
TEC-MA-10003923,2712.8115,23
OFF-ST-10000886,2712.196,21
OFF-AP-10002764,2711.016,14
FUR-BO-10002214,2709.6,33
OFF-AP-10002118,2706.08,14
FUR-TA-10003323,2705.9759999999997,8
FUR-CH-10002084,2705.7799999999997,23
TEC-CO-10001787,2705.7284999999997,16
FUR-TA-10001237,2705.5221,10
TEC-SHA-10003670,2704.992,9
FUR-FU-10002696,2703.616,39
TEC-CIS-10003017,2702.574,24
TEC-CO-10002583,2698.92,14
TEC-AC-10004054,2698.9182,32
TEC-CO-10003678,2693.1366,35
OFF-AR-10002165,2692.44,54
TEC-CO-10000269,2692.404,22
FUR-TA-10002433,2690.142,13
OFF-ST-10000107,2689.797,36
OFF-AP-10003497,2686.86,13
TEC-AC-10004171,2686.41,31
TEC-AC-10003063,2683.85,35
TEC-NOK-10000534,2683.422,5
TEC-CO-10003083,2683.26,9
FUR-TA-10000136,2682.904,7
FUR-FU-10000468,2682.12,26
FUR-BO-10004842,2681.784,20
TEC-PH-10002742,2680.3062,17
TEC-CO-10002423,2677.86,28
FUR-CH-10000105,2677.477,83
TEC-CO-10004701,2675.2152,19
TEC-HEW-10004690,2674.98,14
TEC-CO-10003541,2673.87804,19
TEC-PH-10000437,2673.792,18
TEC-CO-10000500,2672.514,15
TEC-STA-10002497,2671.515,26
FUR-BO-10004660,2670.921,9
FUR-CH-10000258,2670.5952,33
OFF-AP-10003702,2668.7879999999996,6
TEC-CO-10004507,2668.1748,17
FUR-BEV-10004919,2668.05,5
FUR-BO-10004914,2666.682,21
FUR-CH-10004462,2665.854,7
FUR-CH-10002060,2665.56,20
FUR-CH-10003822,2665.404,34
FUR-BO-10002277,2662.4628000000002,16
TEC-MA-10001881,2662.344,17
TEC-AC-10002253,2659.84,16
TEC-PH-10004675,2659.2702,18
FUR-BO-10001585,2658.092,25
FUR-FU-10001410,2656.4088,52
OFF-AP-10003511,2653.8495000000003,14
FUR-CH-10002944,2653.4016,32
TEC-PH-10000214,2652.8849999999998,23
FUR-IKE-10001301,2652.1020000000003,22
OFF-BI-10003616,2651.67,62
TEC-BRO-10000374,2651.4,18
FUR-CH-10004082,2649.0681,43
FUR-CH-10000422,2647.809,34
TEC-AC-10003615,2647.26,16
OFF-AP-10001018,2646.5009999999997,8
TEC-CO-10000594,2646.1764000000003,14
TEC-PH-10004667,2645.804,26
TEC-PH-10003157,2645.552,33
OFF-AR-10000785,2643.84,51
TEC-SAN-10000235,2642.5679999999998,11
FUR-BO-10004219,2642.31,17
OFF-SU-10003505,2641.6079999999997,24
OFF-TEN-10004194,2638.356,23
TEC-PH-10002645,2637.8535,14
OFF-AP-10003618,2635.05,6
FUR-TA-10003899,2632.9275,9
FUR-BO-10000038,2632.824,18
OFF-ST-10002499,2631.243,38
TEC-PH-10000526,2630.1259999999997,32
TEC-PH-10001076,2629.42,8
TEC-CO-10001001,2629.11408,18
TEC-AC-10003911,2623.8360000000002,18
TEC-CAN-10004839,2622.69,9
FUR-BO-10003793,2619.5022,21
TEC-CO-10000296,2617.44456,21
TEC-MA-10003743,2614.158,13
OFF-ST-10000060,2612.196,43
TEC-PH-10003546,2610.015,23
TEC-PH-10001128,2609.826,21
TEC-AC-10000483,2607.912,24
FUR-HAR-10004129,2607.891,15
TEC-CAN-10002363,2607.846,11
TEC-MA-10003441,2607.03,9
OFF-AR-10002454,2607.012,51
OFF-HAM-10004917,2603.232,6
TEC-MOT-10002560,2599.56,18
TEC-AC-10000712,2598.2999999999997,10
TEC-MA-10004929,2596.02,11
OFF-AP-10004186,2593.8,5
FUR-HAR-10000100,2593.0620000000004,22
OFF-BI-10000389,2590.3008,55
TEC-AC-10003750,2590.0704,33
TEC-AC-10004269,2587.95,28
FUR-BO-10000514,2586.6719999999996,11
FUR-CH-10002126,2586.1879999999996,15
FUR-BO-10004924,2584.2,10
TEC-ENE-10000154,2583.3,10
TEC-PH-10004057,2582.16,6
OFF-ST-10001222,2577.54,57
OFF-AP-10000213,2576.652,13
FUR-HAR-10002328,2576.505,17
TEC-PH-10004575,2571.12,4
TEC-PH-10001580,2570.416,32
TEC-CO-10004128,2566.22624,24
TEC-AC-10003159,2565.6,19
TEC-MA-10004059,2565.108,9
FUR-BO-10004699,2562.666,18
FUR-DAN-10002028,2562.336,8
OFF-AP-10000873,2561.424,16
TEC-CO-10001037,2559.33108,27
FUR-CH-10003114,2557.704,22
FUR-CH-10000351,2557.4535,47
FUR-BO-10004560,2554.713,15
OFF-ST-10004186,2552.54,23
FUR-TA-10002356,2542.467,15
TEC-MA-10002428,2541.8360000000002,17
TEC-CO-10003992,2541.6342,20
FUR-CH-10001343,2541.504,26
FUR-SAU-10000893,2539.986,18
TEC-CO-10004267,2532.087,19
OFF-AP-10001190,2529.648,5
OFF-AP-10003561,2529.576,15
FUR-BO-10002325,2527.792,12
OFF-AP-10004246,2526.93,5
OFF-ST-10002781,2526.0480000000002,31
TEC-MA-10003353,2519.958,7
OFF-ST-10004123,2511.048,30
FUR-TA-10003527,2509.104,8
TEC-PH-10004959,2508.791,19
FUR-BO-10004585,2506.944,19
OFF-ST-10000486,2505.0480000000002,48
TEC-CO-10003393,2500.476,27
FUR-CH-10000836,2499.6400000000003,22
FUR-TA-10003157,2495.61,10
FUR-TA-10003747,2495.169,9
TEC-PH-10002456,2494.4745000000003,20
OFF-HAM-10003663,2492.142,6
OFF-AP-10000891,2491.2799999999997,21
TEC-CO-10004690,2489.2023999999997,12
OFF-AP-10004487,2488.392,36
FUR-BO-10002916,2487.759,15
OFF-ST-10004577,2486.754,53
OFF-AP-10002531,2485.524,42
FUR-NOV-10004602,2485.08,9
FUR-CH-10004592,2484.669,22
FUR-BO-10003408,2484.669,19
OFF-ST-10001370,2484.2999999999997,38
TEC-PH-10001944,2481.15,19
FUR-HON-10001689,2480.706,6
TEC-SHA-10000052,2480.652,11
FUR-SAF-10001793,2478.6,11
FUR-BUS-10002989,2476.08,6
FUR-TA-10002065,2475.648,9
TEC-PAN-10000092,2473.92,8
TEC-PH-10002816,2472.736,28
OFF-HOO-10001783,2469.12,8
OFF-KIT-10002828,2467.68,8
OFF-ROG-10000191,2465.073,20
TEC-CO-10004171,2462.58496,22
TEC-PH-10001884,2461.5252,40
FUR-CH-10003054,2459.808,6
FUR-FU-10001086,2455.752,26
FUR-BO-10001860,2455.491,20
OFF-ST-10003286,2454.5385,13
OFF-AP-10004646,2453.2200000000003,7
FUR-BO-10002529,2452.275,7
TEC-PH-10002332,2451.568,22
TEC-LOG-10003896,2451.3,10
TEC-AC-10003198,2450.16,29
FUR-FU-10004780,2446.422,24
FUR-BO-10003323,2444.736,25
FUR-CH-10002212,2443.77,37
OFF-AP-10001630,2443.48,13
FUR-CH-10001146,2442.024,51
OFF-BI-10004801,2440.176,47
TEC-SHA-10004874,2438.9550000000004,9
FUR-TA-10004745,2436.672,4
TEC-SAM-10000345,2435.7180000000003,23
FUR-CH-10002117,2427.9444,36
FUR-BO-10001387,2419.902,17
TEC-PH-10000309,2418.5115,15
TEC-AC-10003217,2418.063,34
FUR-TA-10004383,2412.3860999999997,11
TEC-MA-10004533,2408.2416000000003,21
TEC-CO-10000427,2408.0262000000002,11
FUR-BO-10001483,2403.16,39
FUR-FU-10001942,2401.8015,22
OFF-BI-10004589,2401.4628000000002,56
FUR-CH-10000583,2400.624,16
TEC-PAN-10003688,2398.41,9
TEC-MA-10002316,2398.2419999999997,11
TEC-CO-10004521,2397.8026800000002,31
FUR-SAU-10004221,2397.12,16
